Date,Time,TOTAL PEOPLE IN
2016-09-12,11:17:00,195
2016-09-12,11:17:00,195
2016-09-12,11:18:00,195
2016-09-12,11:18:00,195
2016-09-12,11:18:00,195
2016-09-12,11:19:00,195
2016-09-12,11:19:00,195
2016-09-12,11:19:00,195
2016-09-12,11:19:00,195
2016-09-12,11:20:00,195
2016-09-12,11:20:00,195
2016-09-12,11:21:00,195
2016-09-12,11:21:00,195
2016-09-12,11:21:00,195
2016-09-12,11:22:00,194
2016-09-12,11:22:00,194
2016-09-12,11:22:00,194
2016-09-12,11:22:00,195
2016-09-12,11:22:00,194
2016-09-12,11:22:00,193
2016-09-12,11:22:00,193
2016-09-12,11:22:00,194
2016-09-12,11:22:00,194
2016-09-12,11:22:00,194
2016-09-12,11:22:00,194
2016-09-12,11:23:00,194
2016-09-12,11:23:00,194
2016-09-12,11:23:00,194
2016-09-12,11:23:00,194
2016-09-12,11:23:00,194
2016-09-12,11:23:00,194
2016-09-12,11:24:00,194
2016-09-12,11:24:00,194
2016-09-12,11:24:00,195
2016-09-12,11:24:00,195
2016-09-12,11:24:00,195
2016-09-12,11:24:00,195
2016-09-12,11:25:00,195
2016-09-12,11:25:00,196
2016-09-12,11:26:00,196
2016-09-12,11:26:00,197
2016-09-12,11:26:00,197
2016-09-12,11:26:00,197
2016-09-12,11:26:00,197
2016-09-12,11:27:00,198
2016-09-12,11:27:00,198
2016-09-12,11:27:00,198
2016-09-12,11:27:00,199
2016-09-12,11:27:00,199
2016-09-12,11:27:00,199
2016-09-12,11:27:00,200
2016-09-12,11:27:00,200
2016-09-12,11:27:00,200
2016-09-12,11:27:00,200
2016-09-12,11:27:00,200
2016-09-12,11:27:00,200
2016-09-12,11:27:00,200
2016-09-12,11:28:00,200
2016-09-12,11:29:00,199
2016-09-12,11:29:00,199
2016-09-12,11:31:00,199
2016-09-12,11:31:00,199
2016-09-12,11:31:00,199
2016-09-12,11:31:00,199
2016-09-12,11:31:00,200
2016-09-12,11:31:00,200
2016-09-12,11:31:00,200
2016-09-12,11:31:00,200
2016-09-12,11:31:00,201
2016-09-12,11:32:00,201
2016-09-12,11:32:00,201
2016-09-12,11:32:00,202
2016-09-12,11:32:00,202
2016-09-12,11:32:00,203
2016-09-12,11:32:00,202
2016-09-12,11:33:00,202
2016-09-12,11:33:00,202
2016-09-12,11:33:00,202
2016-09-12,11:34:00,202
2016-09-12,11:34:00,202
2016-09-12,11:34:00,203
2016-09-12,11:34:00,203
2016-09-12,11:35:00,203
2016-09-12,11:35:00,204
2016-09-12,11:35:00,204
2016-09-12,11:36:00,204
2016-09-12,11:37:00,204
2016-09-12,11:37:00,204
2016-09-12,11:37:00,205
2016-09-12,11:38:00,204
2016-09-12,11:38:00,204
2016-09-12,11:38:00,204
2016-09-12,11:38:00,204
2016-09-12,11:38:00,204
2016-09-12,11:38:00,204
2016-09-12,11:39:00,204
2016-09-12,11:39:00,204
2016-09-12,11:40:00,204
2016-09-12,11:40:00,204
2016-09-12,11:40:00,205
2016-09-12,11:40:00,205
2016-09-12,11:40:00,206
2016-09-12,11:41:00,207
2016-09-12,11:41:00,207
2016-09-12,11:41:00,208
2016-09-12,11:42:00,208
2016-09-12,11:42:00,208
2016-09-12,11:42:00,208
2016-09-12,11:44:00,208
2016-09-12,11:44:00,208
2016-09-12,11:44:00,208
2016-09-12,11:44:00,208
2016-09-12,11:44:00,207
2016-09-12,11:45:00,207
2016-09-12,11:45:00,207
2016-09-12,11:45:00,208
2016-09-12,11:45:00,208
2016-09-12,11:46:00,208
2016-09-12,11:46:00,208
2016-09-12,11:46:00,209
2016-09-12,11:46:00,210
2016-09-12,11:46:00,211
2016-09-12,11:46:00,211
2016-09-12,11:46:00,212
2016-09-12,11:47:00,212
2016-09-12,11:47:00,213
2016-09-12,11:47:00,213
2016-09-12,11:48:00,213
2016-09-12,11:48:00,213
2016-09-12,11:48:00,213
2016-09-12,11:49:00,213
2016-09-12,11:49:00,213
2016-09-12,11:49:00,214
2016-09-12,11:49:00,214
2016-09-12,11:49:00,214
2016-09-12,11:49:00,215
2016-09-12,11:49:00,215
2016-09-12,11:49:00,215
2016-09-12,11:50:00,215
2016-09-12,11:50:00,216
2016-09-12,11:50:00,216
2016-09-12,11:51:00,216
2016-09-12,11:51:00,216
2016-09-12,11:52:00,216
2016-09-12,11:52:00,216
2016-09-12,11:52:00,216
2016-09-12,11:52:00,216
2016-09-12,11:53:00,216
2016-09-12,11:53:00,216
2016-09-12,11:53:00,216
2016-09-12,11:54:00,216
2016-09-12,11:54:00,217
2016-09-12,11:54:00,216
2016-09-12,11:55:00,216
2016-09-12,11:55:00,216
2016-09-12,11:55:00,216
2016-09-12,11:55:00,217
2016-09-12,11:55:00,218
2016-09-12,11:55:00,218
2016-09-12,11:55:00,218
2016-09-12,11:55:00,218
2016-09-12,11:56:00,218
2016-09-12,11:56:00,218
2016-09-12,11:56:00,218
2016-09-12,11:57:00,218
2016-09-12,11:57:00,218
2016-09-12,11:58:00,218
2016-09-12,11:58:00,218
2016-09-12,11:58:00,219
2016-09-12,11:58:00,219
2016-09-12,11:59:00,218
2016-09-12,11:59:00,217
2016-09-12,11:59:00,217
2016-09-12,11:59:00,217
2016-09-12,11:59:00,217
2016-09-12,11:59:00,217
2016-09-12,11:59:00,217
2016-09-12,11:59:00,217
2016-09-12,11:59:00,217
2016-09-12,12:00:00,217
2016-09-12,12:01:00,217
2016-09-12,12:01:00,217
2016-09-12,12:01:00,218
2016-09-12,12:01:00,218
2016-09-12,12:01:00,218
2016-09-12,12:01:00,218
2016-09-12,12:01:00,219
2016-09-12,12:02:00,219
2016-09-12,12:02:00,219
2016-09-12,12:03:00,219
2016-09-12,12:03:00,219
2016-09-12,12:03:00,219
2016-09-12,12:04:00,219
2016-09-12,12:04:00,219
2016-09-12,12:04:00,220
2016-09-12,12:04:00,220
2016-09-12,12:05:00,220
2016-09-12,12:05:00,220
2016-09-12,12:05:00,221
2016-09-12,12:05:00,221
2016-09-12,12:05:00,221
2016-09-12,12:05:00,222
2016-09-12,12:05:00,222
2016-09-12,12:05:00,222
2016-09-12,12:05:00,223
2016-09-12,12:05:00,223
2016-09-12,12:07:00,223
2016-09-12,12:07:00,224
2016-09-12,12:06:00,223
2016-09-12,12:07:00,223
2016-09-12,12:07:00,223
2016-09-12,12:08:00,223
2016-09-12,12:08:00,223
2016-09-12,12:08:00,223
2016-09-12,12:08:00,224
2016-09-12,12:09:00,225
2016-09-12,12:09:00,225
2016-09-12,12:09:00,225
2016-09-12,12:09:00,225
2016-09-12,12:09:00,225
2016-09-12,12:10:00,225
2016-09-12,12:10:00,225
2016-09-12,12:11:00,225
2016-09-12,12:11:00,225
2016-09-12,12:12:00,224
2016-09-12,12:12:00,224
2016-09-12,12:12:00,225
2016-09-12,12:12:00,225
2016-09-12,12:12:00,225
2016-09-12,12:12:00,225
2016-09-12,12:13:00,226
2016-09-12,12:13:00,226
2016-09-12,12:14:00,226
2016-09-12,12:15:00,226
2016-09-12,12:16:00,226
2016-09-12,12:16:00,227
2016-09-12,12:17:00,227
2016-09-12,12:17:00,228
2016-09-12,12:17:00,227
2016-09-12,12:17:00,227
2016-09-12,12:18:00,228
2016-09-12,12:17:00,228
2016-09-12,12:17:00,228
2016-09-12,12:17:00,228
2016-09-12,12:17:00,228
2016-09-12,12:17:00,229
2016-09-12,12:18:00,229
2016-09-12,12:18:00,229
2016-09-12,12:19:00,229
2016-09-12,12:18:00,229
2016-09-12,12:19:00,229
2016-09-12,12:19:00,229
2016-09-12,12:20:00,229
2016-09-12,12:20:00,229
2016-09-12,12:20:00,229
2016-09-12,12:20:00,229
2016-09-12,12:21:00,229
2016-09-12,12:21:00,229
2016-09-12,12:21:00,229
2016-09-12,12:21:00,229
2016-09-12,12:22:00,229
2016-09-12,12:22:00,229
2016-09-12,12:23:00,229
2016-09-12,12:23:00,229
2016-09-12,12:23:00,230
2016-09-12,12:24:00,230
2016-09-12,12:23:00,230
2016-09-12,12:25:00,230
2016-09-12,12:25:00,230
2016-09-12,12:25:00,230
2016-09-12,12:25:00,230
2016-09-12,12:26:00,230
2016-09-12,12:27:00,230
2016-09-12,12:27:00,230
2016-09-12,12:27:00,231
2016-09-12,12:28:00,231
2016-09-12,12:28:00,231
2016-09-12,12:28:00,232
2016-09-12,12:29:00,232
2016-09-12,12:29:00,232
2016-09-12,12:29:00,232
2016-09-12,12:29:00,232
2016-09-12,12:29:00,232
2016-09-12,12:29:00,232
2016-09-12,12:30:00,231
2016-09-12,12:31:00,231
2016-09-12,12:31:00,231
2016-09-12,12:32:00,231
2016-09-12,12:32:00,231
2016-09-12,12:32:00,232
2016-09-12,12:32:00,232
2016-09-12,12:33:00,232
2016-09-12,12:33:00,232
2016-09-12,12:35:00,232
2016-09-12,12:34:00,232
2016-09-12,12:34:00,232
2016-09-12,12:35:00,232
2016-09-12,12:36:00,232
2016-09-12,12:36:00,232
2016-09-12,12:36:00,232
2016-09-12,12:36:00,233
2016-09-12,12:36:00,234
2016-09-12,12:37:00,234
2016-09-12,12:37:00,233
2016-09-12,12:38:00,233
2016-09-12,12:38:00,233
2016-09-12,12:39:00,233
2016-09-12,12:39:00,233
2016-09-12,12:39:00,234
2016-09-12,12:39:00,235
2016-09-12,12:39:00,235
2016-09-12,12:39:00,236
2016-09-12,12:39:00,236
2016-09-12,12:40:00,236
2016-09-12,12:40:00,237
2016-09-12,12:40:00,238
2016-09-12,12:40:00,238
2016-09-12,12:41:00,238
2016-09-12,12:41:00,238
2016-09-12,12:41:00,238
2016-09-12,12:42:00,238
2016-09-12,12:42:00,237
2016-09-12,12:42:00,238
2016-09-12,12:42:00,238
2016-09-12,12:43:00,239
2016-09-12,12:43:00,240
2016-09-12,12:43:00,239
2016-09-12,12:44:00,240
2016-09-12,12:44:00,240
2016-09-12,12:44:00,240
2016-09-12,12:44:00,239
2016-09-12,12:44:00,239
2016-09-12,12:45:00,239
2016-09-12,12:45:00,239
2016-09-12,12:46:00,239
2016-09-12,12:46:00,239
2016-09-12,12:46:00,239
2016-09-12,12:46:00,240
2016-09-12,12:48:00,240
2016-09-12,12:48:00,241
2016-09-12,12:48:00,241
2016-09-12,12:49:00,241
2016-09-12,12:49:00,241
2016-09-12,12:49:00,242
2016-09-12,12:52:00,242
2016-09-12,12:52:00,242
2016-09-12,12:52:00,242
2016-09-12,12:54:00,242
2016-09-12,12:55:00,242
2016-09-12,12:55:00,242
2016-09-12,12:55:00,242
2016-09-12,12:55:00,242
2016-09-12,12:57:00,242
2016-09-12,12:57:00,242
2016-09-12,12:58:00,242
2016-09-12,12:58:00,242
2016-09-12,12:58:00,242
2016-09-12,12:58:00,242
2016-09-12,12:58:00,243
2016-09-12,12:59:00,243
2016-09-12,12:59:00,242
2016-09-12,12:59:00,242
2016-09-12,13:00:00,242
2016-09-12,13:00:00,242
2016-09-12,13:01:00,242
2016-09-12,13:01:00,242
2016-09-12,13:02:00,242
2016-09-12,13:02:00,242
2016-09-12,13:02:00,243
2016-09-12,13:03:00,243
2016-09-12,13:04:00,243
2016-09-12,13:04:00,243
2016-09-12,13:04:00,242
2016-09-12,13:05:00,242
2016-09-12,13:05:00,242
2016-09-12,13:05:00,242
2016-09-12,13:05:00,242
2016-09-12,13:05:00,243
2016-09-12,13:06:00,242
2016-09-12,13:06:00,242
2016-09-12,13:06:00,242
2016-09-12,13:07:00,242
2016-09-12,13:07:00,243
2016-09-12,13:07:00,243
2016-09-12,13:08:00,243
2016-09-12,13:08:00,243
2016-09-12,13:09:00,243
2016-09-12,13:08:00,243
2016-09-12,13:08:00,243
2016-09-12,13:08:00,243
2016-09-12,13:09:00,243
2016-09-12,13:09:00,244
2016-09-12,13:09:00,244
2016-09-12,13:10:00,244
2016-09-12,13:13:00,244
2016-09-12,13:14:00,244
2016-09-12,13:14:00,244
2016-09-12,13:15:00,244
2016-09-12,13:16:00,244
2016-09-12,13:16:00,244
2016-09-12,13:16:00,244
2016-09-12,13:16:00,244
2016-09-12,13:17:00,244
2016-09-12,13:17:00,244
2016-09-12,13:17:00,244
2016-09-12,13:18:00,244
2016-09-12,13:18:00,244
2016-09-12,13:18:00,244
2016-09-12,13:18:00,245
2016-09-12,13:18:00,245
2016-09-12,13:20:00,245
2016-09-12,13:20:00,245
2016-09-12,13:21:00,245
2016-09-12,13:21:00,245
2016-09-12,13:21:00,245
2016-09-12,13:22:00,245
2016-09-12,13:22:00,245
2016-09-12,13:22:00,245
2016-09-12,13:22:00,246
2016-09-12,13:23:00,246
2016-09-12,13:23:00,247
2016-09-12,13:25:00,248
2016-09-12,13:26:00,248
2016-09-12,13:29:00,248
2016-09-12,13:31:00,248
2016-09-12,13:31:00,249
2016-09-12,13:31:00,249
2016-09-12,13:31:00,250
2016-09-12,13:31:00,250
2016-09-12,13:31:00,251
2016-09-12,13:31:00,250
2016-09-12,13:32:00,250
2016-09-12,13:33:00,250
2016-09-12,13:33:00,250
2016-09-12,13:34:00,251
2016-09-12,13:34:00,251
2016-09-12,13:34:00,251
2016-09-12,13:34:00,252
2016-09-12,13:34:00,252
2016-09-12,13:35:00,253
2016-09-12,13:35:00,253
2016-09-12,13:37:00,253
2016-09-12,13:40:00,253
2016-09-12,13:40:00,253
2016-09-12,13:41:00,253
2016-09-12,13:41:00,253
2016-09-12,13:41:00,253
2016-09-12,13:42:00,253
2016-09-12,13:42:00,254
2016-09-12,13:42:00,254
2016-09-12,13:42:00,254
2016-09-12,13:44:00,254
2016-09-12,13:44:00,254
2016-09-12,13:46:00,254
2016-09-12,13:48:00,254
2016-09-12,13:47:00,254
2016-09-12,13:47:00,254
2016-09-12,13:48:00,254
2016-09-12,13:48:00,254
2016-09-12,13:48:00,254
2016-09-12,13:49:00,254
2016-09-12,13:49:00,254
2016-09-12,13:49:00,254
2016-09-12,13:49:00,255
2016-09-12,13:50:00,255
2016-09-12,13:50:00,255
2016-09-12,13:50:00,255
2016-09-12,13:50:00,255
2016-09-12,13:50:00,255
2016-09-12,13:51:00,254
2016-09-12,13:52:00,254
2016-09-12,13:53:00,254
2016-09-12,13:53:00,254
2016-09-12,13:54:00,254
2016-09-12,13:54:00,254
2016-09-12,13:54:00,254
2016-09-12,13:54:00,254
2016-09-12,13:55:00,255
2016-09-12,13:55:00,255
2016-09-12,13:56:00,255
2016-09-12,13:55:00,255
2016-09-12,13:57:00,256
2016-09-12,13:58:00,256
2016-09-12,13:59:00,256
2016-09-12,13:59:00,256
2016-09-12,13:59:00,257
2016-09-12,13:59:00,258
2016-09-12,14:00:00,258
2016-09-12,14:00:00,258
2016-09-12,14:01:00,258
2016-09-12,14:01:00,258
2016-09-12,14:01:00,258
2016-09-12,14:01:00,258
2016-09-12,14:02:00,258
2016-09-12,14:02:00,257
2016-09-12,14:02:00,257
2016-09-12,14:02:00,257
2016-09-12,14:02:00,257
2016-09-12,14:04:00,257
2016-09-12,14:07:00,257
2016-09-12,14:08:00,257
2016-09-12,14:08:00,257
2016-09-12,14:11:00,256
2016-09-12,14:11:00,256
2016-09-12,14:11:00,255
2016-09-12,14:12:00,255
2016-09-12,14:12:00,255
2016-09-12,14:12:00,255
2016-09-12,14:13:00,255
2016-09-12,14:14:00,255
2016-09-12,14:15:00,255
2016-09-12,14:15:00,255
2016-09-12,14:16:00,255
2016-09-12,14:17:00,256
2016-09-12,14:17:00,257
2016-09-12,14:18:00,257
2016-09-12,14:18:00,257
2016-09-12,14:20:00,257
2016-09-12,14:21:00,257
2016-09-12,14:21:00,257
2016-09-12,14:21:00,256
2016-09-12,14:22:00,256
2016-09-12,14:21:00,257
2016-09-12,14:22:00,257
2016-09-12,14:22:00,257
2016-09-12,14:22:00,257
2016-09-12,14:23:00,257
2016-09-12,14:23:00,257
2016-09-12,14:26:00,256
2016-09-12,14:27:00,256
2016-09-12,14:27:00,256
2016-09-12,14:27:00,255
2016-09-12,14:27:00,256
2016-09-12,14:30:00,255
2016-09-12,14:30:00,255
2016-09-12,14:31:00,255
2016-09-12,14:33:00,255
2016-09-12,14:34:00,255
2016-09-12,14:34:00,255
2016-09-12,14:34:00,255
2016-09-12,14:35:00,255
2016-09-12,14:36:00,255
2016-09-12,14:36:00,255
2016-09-12,14:36:00,255
2016-09-12,14:36:00,255
2016-09-12,14:37:00,255
2016-09-12,14:37:00,255
2016-09-12,14:38:00,255
2016-09-12,14:38:00,255
2016-09-12,14:39:00,255
2016-09-12,14:39:00,255
2016-09-12,14:39:00,255
2016-09-12,14:40:00,255
2016-09-12,14:42:00,255
2016-09-12,14:42:00,255
2016-09-12,14:42:00,255
2016-09-12,14:43:00,255
2016-09-12,14:43:00,255
2016-09-12,14:43:00,255
2016-09-12,14:44:00,255
2016-09-12,14:46:00,255
2016-09-12,14:46:00,255
2016-09-12,14:47:00,255
2016-09-12,14:47:00,255
2016-09-12,14:48:00,255
2016-09-12,14:48:00,255
2016-09-12,14:48:00,255
2016-09-12,14:49:00,254
2016-09-12,14:49:00,254
2016-09-12,14:49:00,254
2016-09-12,14:49:00,254
2016-09-12,14:50:00,254
2016-09-12,14:51:00,254
2016-09-12,14:51:00,255
2016-09-12,14:53:00,254
2016-09-12,14:53:00,254
2016-09-12,14:54:00,254
2016-09-12,14:56:00,253
2016-09-12,14:56:00,253
2016-09-12,14:57:00,254
2016-09-12,14:57:00,253
2016-09-12,14:58:00,253
2016-09-12,14:58:00,253
2016-09-12,14:59:00,253
2016-09-12,14:58:00,253
2016-09-12,14:59:00,252
2016-09-12,14:59:00,252
2016-09-12,14:59:00,251
2016-09-12,14:59:00,252
2016-09-12,14:59:00,252
2016-09-12,14:59:00,253
2016-09-12,15:00:00,253
2016-09-12,15:00:00,252
2016-09-12,15:00:00,251
2016-09-12,15:00:00,250
2016-09-12,15:01:00,250
2016-09-12,15:01:00,249
2016-09-12,15:01:00,249
2016-09-12,15:01:00,249
2016-09-12,15:02:00,249
2016-09-12,15:02:00,249
2016-09-12,15:02:00,249
2016-09-12,15:04:00,249
2016-09-12,15:04:00,248
2016-09-12,15:04:00,247
2016-09-12,15:04:00,246
2016-09-12,15:05:00,246
2016-09-12,15:05:00,246
2016-09-12,15:05:00,245
2016-09-12,15:06:00,244
2016-09-12,15:07:00,244
2016-09-12,15:07:00,244
2016-09-12,15:07:00,245
2016-09-12,15:07:00,245
2016-09-12,15:07:00,245
2016-09-12,15:08:00,245
2016-09-12,15:08:00,245
2016-09-12,15:09:00,244
2016-09-12,15:11:00,244
2016-09-12,15:11:00,244
2016-09-12,15:11:00,244
2016-09-12,15:14:00,243
2016-09-12,15:13:00,242
2016-09-12,15:14:00,242
2016-09-12,15:14:00,243
2016-09-12,15:14:00,243
2016-09-12,15:14:00,242
2016-09-12,15:15:00,241
2016-09-12,15:15:00,241
2016-09-12,15:16:00,240
2016-09-12,15:16:00,239
2016-09-12,15:16:00,238
2016-09-12,15:16:00,238
2016-09-12,15:17:00,238
2016-09-12,15:17:00,238
2016-09-12,15:17:00,238
2016-09-12,15:18:00,238
2016-09-12,15:18:00,238
2016-09-12,15:19:00,237
2016-09-12,15:20:00,236
2016-09-12,15:20:00,235
2016-09-12,15:21:00,234
2016-09-12,15:21:00,234
2016-09-12,15:21:00,233
2016-09-12,15:23:00,232
2016-09-12,15:23:00,231
2016-09-12,15:24:00,231
2016-09-12,15:24:00,231
2016-09-12,15:26:00,231
2016-09-12,15:26:00,231
2016-09-12,15:27:00,230
2016-09-12,15:28:00,230
2016-09-12,15:28:00,230
2016-09-12,15:29:00,229
2016-09-12,15:30:00,229
2016-09-12,15:30:00,229
2016-09-12,15:31:00,229
2016-09-12,15:30:00,228
2016-09-12,15:30:00,227
2016-09-12,15:31:00,226
2016-09-12,15:31:00,226
2016-09-12,15:31:00,226
2016-09-12,15:32:00,225
2016-09-12,15:33:00,225
2016-09-12,15:33:00,224
2016-09-12,15:34:00,224
2016-09-12,15:33:00,223
2016-09-12,15:34:00,223
2016-09-12,15:35:00,223
2016-09-12,15:35:00,223
2016-09-12,15:36:00,223
2016-09-12,15:37:00,222
2016-09-12,15:37:00,222
2016-09-12,15:38:00,221
2016-09-12,15:38:00,220
2016-09-12,15:38:00,220
2016-09-12,15:39:00,219
2016-09-12,15:39:00,219
2016-09-12,15:39:00,219
2016-09-12,15:40:00,218
2016-09-12,15:42:00,218
2016-09-12,15:42:00,218
2016-09-12,15:42:00,218
2016-09-12,15:43:00,218
2016-09-12,15:43:00,218
2016-09-12,15:43:00,218
2016-09-12,15:43:00,218
2016-09-12,15:43:00,218
2016-09-12,15:43:00,218
2016-09-12,15:44:00,218
2016-09-12,15:44:00,217
2016-09-12,15:45:00,217
2016-09-12,15:45:00,217
2016-09-12,15:46:00,217
2016-09-12,15:46:00,216
2016-09-12,15:46:00,216
2016-09-12,15:46:00,217
2016-09-12,15:47:00,217
2016-09-12,15:47:00,217
2016-09-12,15:48:00,216
2016-09-12,15:48:00,215
2016-09-12,15:49:00,215
2016-09-12,15:49:00,215
2016-09-12,15:49:00,214
2016-09-12,15:50:00,214
2016-09-12,15:50:00,214
2016-09-12,15:50:00,214
2016-09-12,15:51:00,214
2016-09-12,15:51:00,213
2016-09-12,15:51:00,212
2016-09-12,15:52:00,211
2016-09-12,15:52:00,210
2016-09-12,15:52:00,209
2016-09-12,15:53:00,209
2016-09-12,15:54:00,208
2016-09-12,15:54:00,208
2016-09-12,15:55:00,207
2016-09-12,15:55:00,206
2016-09-12,15:55:00,205
2016-09-12,15:56:00,204
2016-09-12,15:56:00,204
2016-09-12,15:56:00,203
2016-09-12,15:56:00,203
2016-09-12,15:56:00,203
2016-09-12,15:58:00,202
2016-09-12,15:58:00,202
2016-09-12,15:58:00,202
2016-09-12,15:59:00,202
2016-09-12,15:59:00,202
2016-09-12,15:59:00,202
2016-09-12,15:59:00,202
2016-09-12,16:00:00,201
2016-09-12,16:00:00,201
2016-09-12,16:01:00,201
2016-09-12,16:00:00,201
2016-09-12,16:01:00,202
2016-09-12,16:01:00,202
2016-09-12,16:01:00,202
2016-09-12,16:02:00,202
2016-09-12,16:02:00,202
2016-09-12,16:02:00,202
2016-09-12,16:02:00,201
2016-09-12,16:03:00,200
2016-09-12,16:02:00,199
2016-09-12,16:03:00,199
2016-09-12,16:03:00,199
2016-09-12,16:03:00,198
2016-09-12,16:04:00,198
2016-09-12,16:04:00,198
2016-09-12,16:05:00,198
2016-09-12,16:05:00,199
2016-09-12,16:05:00,198
2016-09-12,16:05:00,198
2016-09-12,16:05:00,197
2016-09-12,16:06:00,196
2016-09-12,16:07:00,195
2016-09-12,16:07:00,194
2016-09-12,16:07:00,193
2016-09-12,16:07:00,193
2016-09-12,16:08:00,193
2016-09-12,16:09:00,193
2016-09-12,16:10:00,192
2016-09-12,16:09:00,192
2016-09-12,16:10:00,192
2016-09-12,16:11:00,192
2016-09-12,16:11:00,193
2016-09-12,16:11:00,192
2016-09-12,16:11:00,192
2016-09-12,16:11:00,192
2016-09-12,16:11:00,191
2016-09-12,16:12:00,191
2016-09-12,16:12:00,190
2016-09-12,16:12:00,189
2016-09-12,16:14:00,188
2016-09-12,16:14:00,188
2016-09-12,16:15:00,188
2016-09-12,16:15:00,188
2016-09-12,16:15:00,188
2016-09-12,16:15:00,188
2016-09-12,16:17:00,187
2016-09-12,16:16:00,186
2016-09-12,16:16:00,185
2016-09-12,16:17:00,185
2016-09-12,16:17:00,184
2016-09-12,16:17:00,183
2016-09-12,16:17:00,183
2016-09-12,16:17:00,183
2016-09-12,16:17:00,183
2016-09-12,16:18:00,182
2016-09-12,16:19:00,181
2016-09-12,16:19:00,180
2016-09-12,16:19:00,179
2016-09-12,16:20:00,179
2016-09-12,16:20:00,179
2016-09-12,16:20:00,178
2016-09-12,16:20:00,177
2016-09-12,16:20:00,176
2016-09-12,16:21:00,175
2016-09-12,16:22:00,175
2016-09-12,16:22:00,174
2016-09-12,16:22:00,174
2016-09-12,16:22:00,174
2016-09-12,16:23:00,174
2016-09-12,16:23:00,174
2016-09-12,16:24:00,174
2016-09-12,16:25:00,173
2016-09-12,16:25:00,172
2016-09-12,16:25:00,171
2016-09-12,16:25:00,171
2016-09-12,16:25:00,172
2016-09-12,16:25:00,172
2016-09-12,16:27:00,171
2016-09-12,16:27:00,171
2016-09-12,16:27:00,171
2016-09-12,16:28:00,171
2016-09-12,16:28:00,171
2016-09-12,16:29:00,171
2016-09-12,16:30:00,171
2016-09-12,16:30:00,170
2016-09-12,16:30:00,169
2016-09-12,16:31:00,169
2016-09-12,16:31:00,169
2016-09-12,16:31:00,169
2016-09-12,16:33:00,168
2016-09-12,16:34:00,167
2016-09-12,16:35:00,167
2016-09-12,16:35:00,167
2016-09-12,16:35:00,167
2016-09-12,16:36:00,166
2016-09-12,16:36:00,166
2016-09-12,16:37:00,166
2016-09-12,16:37:00,166
2016-09-12,16:38:00,165
2016-09-12,16:37:00,165
2016-09-12,16:37:00,166
2016-09-12,16:38:00,165
2016-09-12,16:38:00,165
2016-09-12,16:38:00,165
2016-09-12,16:39:00,166
2016-09-12,16:39:00,165
2016-09-12,16:40:00,164
2016-09-12,16:41:00,164
2016-09-12,16:42:00,163
2016-09-12,16:42:00,163
2016-09-12,16:43:00,162
2016-09-12,16:44:00,161
2016-09-12,16:45:00,162
2016-09-12,16:45:00,161
2016-09-12,16:45:00,160
2016-09-12,16:45:00,159
2016-09-12,16:45:00,159
2016-09-12,16:45:00,158
2016-09-12,16:45:00,158
2016-09-12,16:47:00,159
2016-09-12,16:47:00,158
2016-09-12,16:47:00,158
2016-09-12,16:47:00,158
2016-09-12,16:48:00,158
2016-09-12,16:48:00,157
2016-09-12,16:48:00,157
2016-09-12,16:49:00,157
2016-09-12,16:49:00,156
2016-09-12,16:50:00,156
2016-09-12,16:51:00,156
2016-09-12,16:51:00,156
2016-09-12,16:52:00,155
2016-09-12,16:52:00,154
2016-09-12,16:53:00,154
2016-09-12,16:55:00,153
2016-09-12,16:57:00,152
2016-09-12,16:58:00,151
2016-09-12,16:58:00,151
2016-09-12,16:58:00,150
2016-09-12,16:59:00,149
2016-09-12,16:59:00,149
2016-09-12,17:02:00,148
2016-09-12,17:05:00,148
2016-09-12,17:04:00,147
2016-09-12,17:05:00,146
2016-09-12,17:05:00,146
2016-09-12,17:06:00,146
2016-09-12,17:06:00,146
2016-09-12,17:09:00,145
2016-09-12,17:09:00,145
2016-09-12,17:09:00,144
2016-09-12,17:10:00,144
2016-09-12,17:10:00,144
2016-09-12,17:11:00,143
2016-09-12,17:11:00,143
2016-09-12,17:12:00,143
2016-09-12,17:12:00,142
2016-09-12,17:12:00,142
2016-09-12,17:13:00,142
2016-09-12,17:15:00,142
2016-09-12,17:15:00,142
2016-09-12,17:19:00,141
2016-09-12,17:20:00,141
2016-09-12,17:21:00,140
2016-09-12,17:22:00,139
2016-09-12,17:23:00,139
2016-09-12,17:24:00,138
2016-09-12,17:24:00,138
2016-09-12,17:25:00,138
2016-09-12,17:28:00,138
2016-09-12,17:28:00,138
2016-09-12,17:32:00,137
2016-09-12,17:32:00,136
2016-09-12,17:33:00,136
2016-09-12,17:35:00,135
2016-09-12,17:36:00,135
2016-09-12,17:38:00,134
2016-09-12,17:39:00,134
2016-09-12,17:39:00,133
2016-09-12,17:40:00,132
2016-09-12,17:40:00,132
2016-09-12,17:41:00,132
